protocol,ip,port,country,country_code,city,anonymity,ssl,uptime_percent,asn,isp,latency_ms,last_checked
socks4,85.122.120.46,30000,Romania,RO,Năvodari,elite,true,24.05,AS39347,STYLISH BY A&L SRL,1123.49,1784330214.741013
socks5,85.122.120.46,30000,Romania,RO,Năvodari,elite,true,21.86,AS39347,STYLISH BY A&L SRL,1589.81,1784330192.439802
http,5.2.238.216,8787,Romania,RO,Eforie Nord,transparent,false,31.19,AS8708,RCS & RDS,148.77,1784330042.2484996
http,185.128.240.2,3128,Romania,RO,Drobeta-Turnu Severin,transparent,false,19.58,AS49052,Data ZYX SRL,1609.43,1784330253.1570978
http,185.128.240.77,8080,Romania,RO,Drobeta-Turnu Severin,transparent,false,8.25,AS49052,Data ZYX SRL,1327.44,1784330201.6839535
