protocol,ip,port,country,country_code,city,anonymity,ssl,uptime_percent,asn,isp,latency_ms,last_checked
http,178.212.144.7,80,Poland,PL,Sokółka,elite,false,98.86,AS51436,IDEALAN Spolka Jawna - Piekarski,48.12,1784330211.3622558
socks4,46.171.28.162,59311,Poland,PL,Krzywa Góra,elite,true,16.11,AS5617,Orange Polska Spolka Akcyjna,120.31,1784330204.3492131
socks4,77.83.246.110,2000,Poland,PL,Warsaw,elite,true,86.62,AS215540,Global Connectivity Solutions LLP,114.31,1784330203.3450634
socks5,194.59.186.35,1080,Poland,PL,Warsaw,elite,true,89.48,AS210644,Aeza International LTD,1577.18,1784330200.3901103
socks5,77.83.246.110,2000,Poland,PL,Warsaw,elite,true,82.19,AS215540,Global Connectivity Solutions LLP,155.37,1784330180.2974236
http,82.214.159.74,8900,Poland,PL,Warsaw,transparent,true,37.33,AS15997,Intelligent Technologies S.A,7363.88,1784330146.3336658
socks4,212.126.5.245,42344,Poland,PL,Poznan,elite,true,7.37,AS8364,"Institute of Bioorganic Chemistry Polish Academy of Science, Poznan Supercomput",7170.71,1784330203.3989432
http,45.148.116.18,28080,Poland,PL,Warsaw,elite,false,31.01,,IT-TECHNOLOGY-VECTOR,8858.03,1784330202.577358
