protocol,ip,port,country,country_code,city,anonymity,ssl,uptime_percent,asn,isp,latency_ms,last_checked
socks5,5.45.118.209,1080,Estonia,EE,Jõhvi,elite,true,90.26,AS198068,PAGM network,279.21,1784330217.493845
socks4,5.45.125.201,1080,Estonia,EE,Jõhvi,elite,true,67.15,AS198068,PAGM network,3269.37,1784330210.3788977
http,5.45.126.165,13215,Estonia,EE,Jõhvi,transparent,true,38.53,AS198068,PAGM network,5679.96,1784330198.8428736
http,89.169.15.132,2080,Estonia,EE,Tallin,elite,false,61.47,AS41745,Baykov Ilya Sergeevich,4293.04,1784329991.2816865
socks4,185.157.111.3,5678,Estonia,EE,Parksepa,elite,true,61.43,AS202652,SkyLive Telecom ldt,1381.48,1784330256.914506
