protocol,ip,port,country,country_code,city,anonymity,ssl,uptime_percent,asn,isp,latency_ms,last_checked
socks5,195.135.255.98,1080,Latvia,LV,Riga,elite,true,76.69,AS42532,SIA VEESP,1201.89,1784330265.5300677
socks5,45.130.212.97,8119,Latvia,LV,Riga,elite,true,14.09,AS9002,RETN Limited,2576.32,1784330262.6525893
