protocol,ip,port,country,country_code,city,anonymity,ssl,uptime_percent,asn,isp,latency_ms,last_checked
http,193.233.128.128,3128,Austria,AT,Vienna,transparent,false,38.01,AS210644,Aeza International LTD,27.15,1784330173.3972
socks4,213.173.75.222,5678,Austria,AT,Kindberg,elite,true,62.72,AS13292,BK DAT,1781.51,1784330271.0093725
