protocol,ip,port,country,country_code,city,anonymity,ssl,uptime_percent,asn,isp,latency_ms,last_checked
socks4,181.115.75.102,5678,Honduras,HN,San Pedro Sula,elite,true,16.38,AS14754,Telgua,753.58,1784330203.6679695
http,80.80.91.132,999,Honduras,HN,Tegucigalpa,transparent,false,35.25,AS273189,CA NETWORKS S.A. DE C.V.,2005.51,1784330188.0119777
http,181.78.44.63,999,Honduras,HN,La Unión,transparent,true,53.69,AS52468,Ufinet Panama S.A.,9746.94,1784330140.1657052
http,181.115.65.194,999,Honduras,HN,San Pedro Sula,transparent,false,4.75,AS14754,Telgua,3747.07,1784330135.7358503
http,186.33.20.48,999,Honduras,HN,San Pedro Sula,transparent,true,27.4,AS52468,Ufinet Panama S.A.,4472.51,1784330127.6180048
http,179.49.113.230,999,Honduras,HN,Comayagua,transparent,false,23.29,AS262234,Asociacion De Servicio De Internet S. De RL,5542.9,1784329957.1028244
http,200.106.236.142,8080,Honduras,HN,Tegucigalpa,elite,true,28.69,AS23383,Metrored S.a. De C.V.,2482.72,1784330236.343798
http,168.232.169.65,999,Honduras,HN,Florida,transparent,true,46.41,AS264696,CABLEMAR,7277.78,1784330211.7809494
